45633,3,7790,D19Got36,5,19,521.7,P,15
17585,2,,,5,5,740.5,P,15
265418,2,,,5,1,1579.6,P,15
205031,2,,,5,1,1421,P,15
630380,2,,,5,9,557.69,P,12
33573,3,537,D13Mit13,5,13,703,P,15
224797,2,,,5,2,1164.6,P,15
42744,3,5277,D5Rat225,5,5,413,P,15
39102,3,3240,D10Rat71,5,10,308.2,F,15
143809,2,,,5,18,302.7,P,15
113648,2,,,5,4,408.4,P,15
102184,2,,,5,10,857.7,P,15
207599,2,,,5,14,402.1,P,15
37746,3,2562,D6Rat96,5,6,164.1,P,15
105150,2,,,5,1,1317.8,P,15
10062,3,5,D10Wox19,5,10,857.8,P,15
326455,2,,,5,1,884.7,P,11
44409,3,6728,D8Got67,5,8,479.5,P,15
39324,3,3351,D15Rat51,5,15,642.8,P,15
23033,2,,,5,7,396.3,P,15
195272,2,,,5,2,1547.1,P,15
253592,2,,,5,3,1267.8,P,15
24419,2,,,5,12,280.4,P,15
27146,2,,,5,7,607.7,P,15
214808,2,,,5,8,1117.3,P,15
15698,2,,,5,13,631.8,P,15
125711,2,,,5,13,340.7,P,13
119534,2,,,5,7,908.6,P,15
630562,2,,,5,16,272.3,P,15
40516,3,3947,D15Rat106,5,15,688.5,P,15
304665,2,,,5,15,271,P,15
118847,2,,,5,9,59.7,P,15
25784,2,,,5,7,880.6,P,15
147868,2,,,5,6,711.3,P,15
45504,3,7677,D17Got94,5,17,758.2,F,15
302891,2,,,5,3,1390.5,P,15
135275,2,,,5,6,919.9,P,15
60622,3,12155,D8Got24,5,8,181.8,P,10
293248,2,,,5,4,621.62,P,12
145975,2,,,5,10,918.4,P,15
29906,2,,,5,2,1556.6,P,13
34168,3,835,D5Mgh22,5,5,1033.4,P,12
44296,3,6636,D7Got89,5,7,712.9,P,15
218603,2,,,5,2,1546.6,P,14
181081,2,,,5,5,495.3,P,11
19730,2,,,5,19,713.51,P,14
277155,2,,,5,6,258.8,P,14
37996,3,2687,D10Rat127,5,10,846.4,F,15
131714,2,,,5,1,149.63,P,11
2810,1,,,5,3,1376.5,P,15
41142,3,4260,D20Rat48,5,20,93.2,P,15
163853,2,,,5,5,1164.4,P,15
45699,3,7843,D20Got38,5,20,430.8,P,15
20102,2,,,5,4,540.7,P,15
629906,2,,,5,13,355.7,P,15
328388,2,,,5,3,1493.8,P,15
16133,2,,,5,8,1285.9,P,13
40298,3,3838,D13Rat141,5,13,674.9,F,15
193359,2,,,5,5,1091.61,P,14
118459,2,,,5,2,1352.9,P,15
630254,2,,,5,1,1087.8,P,15
311576,2,,,5,7,1009.9,P,15
220982,2,,,5,15,229.1,P,15
149928,2,,,5,2,860,P,12
71923,2,,,5,1,1648.61,P,11
225188,2,,,5,11,271,P,15
45596,3,7759,D18Got1,5,18,19.3,F,15
16685,2,,,5,20,94.2,P,15
192445,2,,,5,18,620.1,P,15
92528,2,,,5,7,606.2,P,15
89612,2,,,5,10,531.79,P,10
45296,3,7495,D15Got95,5,15,676.3,F,15
631076,2,,,5,10,580.9,P,12
36033,3,1705,D13Rat29,5,13,325.3,F,15
43423,3,5898,D1Got228,5,1,1613.5,P,14
60595,3,12128,D8Got129,5,8,960.6,P,15
33209,2,,,5,20,53.02,P,13
47575,2,,,5,17,530.7,P,15
630996,2,,,5,2,860.2,P,15
281564,2,,,5,10,386.19,P,14
210511,2,,,5,12,543.01,P,11
149981,2,,,5,6,655.4,P,15
20852,2,,,5,19,705.41,P,10
37088,3,2233,D13Rat34,5,13,589.7,P,14
20711,2,,,5,14,765.1,P,15
89096,2,,,5,5,245.6,P,15
32045,2,,,5,15,647.8,P,15
43328,2,,,5,1,1254,P,15
33987,3,745,D6Mit8,5,6,656.3,P,15
19463,2,,,5,7,1051.8,P,15
630612,2,,,5,16,762.2,P,14
192805,2,,,5,8,537.5,P,15
44618,3,6912,D9Got70,5,9,543.4,F,15
241826,2,,,5,7,1098.9,P,15
340210,2,,,5,8,320,P,15
184723,2,,,5,14,114.3,P,15
22868,2,,,5,10,877.5,P,15
257571,2,,,5,4,1070.3,P,15
175548,2,,,5,17,153.4,P,15
23807,2,,,5,19,111.9,P,15
331828,2,,,5,1,1509.7,P,15
315781,2,,,5,15,94.6,P,14
21866,2,,,5,15,301.8,P,15
29654,2,,,5,2,1188.5,P,15
16406,2,,,5,3,21.9,P,10
94967,2,,,5,7,1077.2,P,14
92633,2,,,5,3,787.9,P,15
48379,2,,,5,5,747.2,P,13
317368,2,,,5,20,54.73,P,9
13544,2,,,5,15,95.5,P,14
38684,3,3031,D9Rat78,5,9,102.1,F,15
43964,3,6357,D5Got57,5,5,836.7,P,12
630268,2,,,5,6,661.5,P,15
23444,2,,,5,15,260.81,P,12
179990,2,,,5,16,542.91,P,13
34130,3,816,D11Mgh6,5,11,70.7,P,15
242575,2,,,5,9,355.89,P,12
2413,1,,,5,20,134.02,P,10
323508,2,,,5,5,1044.7,P,15
33971,3,737,D18Mit7,5,18,133.6,P,15
310497,2,,,5,2,1652.52,P,12
244591,2,,,5,6,115.8,P,15
41984,3,4678,D14Arb1,5,14,91.2,P,11
280192,2,,,5,10,879.99,P,14
16187,2,,,5,11,508.3,P,15
339264,2,,,5,9,117.1,P,15
110183,2,,,5,12,725.2,P,15
32408,2,,,5,4,171,P,14
14210,2,,,5,8,545.1,P,15
85367,2,,,5,7,906.4,P,15
30722,2,,,5,5,959.8,P,12
94706,2,,,5,19,365.02,P,12
119425,2,,,5,3,954,P,15
89486,2,,,5,20,53.53,P,12
267058,2,,,5,20,317.9,P,15
114104,2,,,5,1,1072.9,P,15
221019,2,,,5,15,148.8,P,15
104523,2,,,5,1,1493.6,P,15
17492,2,,,5,5,929.9,P,15
342475,2,,,5,2,683.6,P,15
188236,2,,,5,8,1015,P,15
209406,2,,,5,5,826.5,P,15
98662,2,,,5,13,723.2,P,15
104844,2,,,5,5,379.7,P,15
106490,2,,,5,1,909.51,P,11
36930,3,2154,D8Rat27,5,8,854.4,F,15
322981,2,,,5,7,679.5,P,15
243647,2,,,5,1,1511.6,P,15
23612,2,,,5,4,1008.2,P,15
2653,1,,,5,17,841.1,P,15
151882,2,,,5,1,1417.59,P,12
12818,2,,,5,2,1557.4,P,12
30128,2,,,5,2,1156.2,P,15
17888,2,,,5,18,628.4,P,15
12746,2,,,5,1,1549.11,P,10
339422,2,,,5,14,749,P,15
267496,2,,,5,2,33.8,P,15
60082,3,11615,D14Got88,5,14,712.89,P,14
630277,2,,,5,1,1615.72,P,10
206049,2,,,5,3,1495.7,P,15
17597,2,,,5,17,73.6,P,15
60461,3,11994,D4Got80,5,4,590.4,F,15
112713,2,,,5,1,1677.5,P,15
142048,2,,,5,5,977.8,P,15
162938,2,,,5,10,403.4,P,15
30839,2,,,5,19,655,P,15
28745,2,,,5,5,809.2,P,15
10930,3,299,D5Wox9,5,5,551.9,P,15
133514,2,,,5,7,1050.51,P,13
188177,2,,,5,3,704.9,P,15
38584,3,2981,D2Rat91,5,2,1082.3,F,15
43321,2,,,5,1,1214.3,P,15
122162,2,,,5,2,682.9,P,15
44471,3,6780,D8Got120,5,8,901.59,P,14
629859,2,,,5,4,218.93,P,11
60377,3,11910,D3Got153,5,3,1485.6,F,15
175560,2,,,5,2,970.7,P,15
230148,2,,,5,3,1367.7,P,15
36309,3,1843,D8Rat41,5,8,468.49,P,11
36257,3,1817,D8Rat38,5,8,551.7,P,15
22805,2,,,5,1,921,P,15
44818,3,7091,D10Got138,5,10,960.8,P,15
149519,2,,,5,11,403.2,P,15
344925,2,,,5,2,155.7,P,15
205230,2,,,5,4,500.31,P,13
104942,2,,,5,8,470.4,P,15
27155,2,,,5,17,179.91,P,11
296762,2,,,5,12,449,P,15
302043,2,,,5,3,711.2,P,15
214864,2,,,5,12,701.5,P,15
44080,3,6446,D6Got61,5,6,301.2,P,13
11528,2,,,5,13,631.5,P,15
31775,2,,,5,9,810.5,P,15
139624,2,,,5,6,732.59,P,14
34425,3,963,D2Mgh1,5,2,126.7,P,15
308753,2,,,5,16,759.3,P,15
136805,2,,,5,6,859.3,P,15
43330,3,5835,D1Got149,5,1,1252.9,P,15
184391,2,,,5,1,681.6,P,14
28490,2,,,5,12,351.4,P,15
175524,2,,,5,7,504,P,12
38500,3,2939,DXRat57,5,4,1029.3,P,9
630790,2,,,5,5,789.1,P,12
163682,2,,,5,9,483.3,P,15
21170,2,,,5,X,186.42,P,12
44087,3,6452,D6Got67,5,6,360,P,15
22388,2,,,5,1,742.4,P,14
211589,2,,,5,7,351.92,P,13
60011,3,11544,D12Got100,5,12,822.42,P,9
37960,3,2669,D1Rat196,5,1,676.7,P,9
278480,2,,,5,7,640.2,P,10
45462,3,7637,D17Got48,5,17,389.7,F,15
99409,2,,,5,7,63.2,P,15
226831,2,,,5,10,1069.8,P,15
138707,2,,,5,1,1685.4,P,15
127082,2,,,5,4,736.01,P,9
291209,2,,,5,20,501.6,P,15
231841,2,,,5,20,308.84,P,13
330220,2,,,5,5,484.6,P,15
72407,2,,,5,2,621.4,P,14
26210,2,,,5,5,898.2,P,15
35985,3,1681,D17Rat20,5,17,438.1,P,14
629790,2,,,5,10,170.5,P,15
127769,2,,,5,2,880,P,15
318348,2,,,5,15,29.2,P,15
60574,3,12107,D7Got43,5,7,500.9,P,15
33670,3,586,D7Mit2,5,7,908.3,P,15
46041,2,,,5,13,390.7,P,15
35617,3,1497,D3Rat54,5,3,47.2,F,15
2256,1,,,5,4,396.8,P,15
328593,2,,,5,4,750.7,P,15
121972,2,,,5,3,713.5,P,15
37008,3,2193,D17Rat24,5,17,510.39,P,10
223980,2,,,5,16,575,P,15
25223,2,,,5,6,117.59,P,11
315601,2,,,5,1,1290.39,P,12
111410,2,,,5,3,1426.8,P,15
10567,3,186,D17Mgh1,5,17,8.3,P,15
252769,2,,,5,1,827.6,P,15
136366,2,,,5,5,1060.7,P,15
87102,2,,,5,14,483.48,P,9
267128,2,,,5,4,633,P,15
229148,2,,,5,3,946,P,15
44584,3,6884,D9Got42,5,9,295.6,F,15
29513,2,,,5,10,529.99,P,9
197928,2,,,5,14,172.5,P,15
295894,2,,,5,11,657.2,P,15
17417,2,,,5,6,781,P,11
33419,2,,,5,6,748.9,P,15
19001,2,,,5,3,76.2,P,15
15413,2,,,5,1,1377.5,P,15
125993,2,,,5,1,1131.9,P,15
259844,2,,,5,6,42.1,P,14
26150,2,,,5,1,1619.48,P,8
2840,1,,,5,20,52.22,P,12
239504,2,,,5,8,1118.9,P,15
43215,3,5746,D1Got50,5,1,488.9,F,15
629715,2,,,5,11,262.7,P,15
241375,2,,,5,17,75.5,P,15
185382,2,,,5,16,192.4,P,15
629767,2,,,5,9,404.9,P,15
42462,3,4995,D1Rat403,5,1,538.9,P,14
28202,2,,,5,8,510,P,15
323991,2,,,5,1,1262,P,15
267335,2,,,5,8,449.3,P,15
28850,2,,,5,4,1028.88,P,8
20204,2,,,5,18,686.8,P,14
80174,2,,,5,1,1622.91,P,11
12374,2,,,5,6,394.8,P,15
100055,2,,,5,10,1036,P,15
267608,2,,,5,15,691.5,P,15
167081,2,,,5,12,633.81,P,13
123780,2,,,5,5,1159,P,15
240516,2,,,5,5,484.8,P,15
133441,2,,,5,11,656.5,P,15
313165,2,,,5,17,129.8,P,15
40992,3,4185,D5Rat148,5,5,656.9,P,15
197147,2,,,5,8,1275.9,P,15
189526,2,,,5,9,175.5,P,15
20555,2,,,5,4,633,P,15
19649,2,,,5,7,844.9,P,15
222599,2,,,5,13,109.2,P,15
26861,2,,,5,20,153.03,P,12
283345,2,,,5,3,1195.21,P,11
206398,2,,,5,10,529.57,P,11
31493,2,,,5,8,832.8,P,15
631029,2,,,5,19,711.91,P,14
151893,2,,,5,9,102,P,15
93699,2,,,5,7,502.9,P,13
29255,2,,,5,9,60.4,P,15
36424,3,1900,D3Rat47,5,3,511.02,P,10
210162,2,,,5,4,418.51,P,13
220780,2,,,5,7,931.4,P,15
245500,2,,,5,3,787.7,P,15
295091,2,,,5,13,681.6,P,15
233956,2,,,5,8,253.5,P,15
44865,2,,,5,11,434,P,15
159589,2,,,5,1,789,P,15
159832,2,,,5,7,66.8,P,15
11202,3,407,D1Wox28,5,1,1523.1,P,14
631024,2,,,5,1,1349.2,P,15
44265,3,6607,D7Got41,5,7,478.9,P,15
25949,2,,,5,8,1020.2,P,15
188792,2,,,5,12,580.8,P,15
12173,2,,,5,7,770.7,P,15
301986,2,,,5,6,231.9,P,15
45388,3,7575,D16Got78,5,16,686.7,P,15
45640,3,7797,D19Got35,5,19,540.5,F,15
165680,2,,,5,2,129.6,P,15
202205,2,,,5,2,622.4,P,12
300417,2,,,5,8,220.2,P,15
45442,3,7619,D17Got123,5,17,238.9,F,15
277358,2,,,5,17,69.9,P,15
206291,2,,,5,20,464.21,P,13
207994,2,,,5,5,794.9,P,15
38280,3,2829,D2Rat157,5,2,1501.7,P,15
28778,2,,,5,14,46.1,P,15
630847,2,,,5,16,221.5,P,15
263148,2,,,5,20,51.1,P,15
14459,2,,,5,7,683.2,P,15
45116,3,7344,D13Got97,5,13,686.1,P,15
34693,3,1048,D2Mgh28,5,2,1162.7,P,15
327951,2,,,5,3,1421.2,P,15
182207,2,,,5,4,1120.1,P,15
73979,2,,,5,14,580,P,15
45009,3,7257,D12Got87,5,12,697.4,F,15
38458,3,2918,D4Rat95,5,4,780.6,P,15
26120,2,,,5,4,499.71,P,12
15572,2,,,5,1,923.19,P,14
16331,2,,,5,8,107.2,P,15
629582,3,13236,D17Got83,5,17,636,P,11
334718,2,,,5,11,641.9,P,15
30362,2,,,5,2,1261.2,P,15
19973,2,,,5,5,656.1,P,15
630301,2,,,5,3,21.9,P,13
41798,3,4588,D5Rat246,5,5,1151.1,F,15
630242,2,,,5,8,1118.6,P,15
97587,2,,,5,17,658.9,P,14
150944,2,,,5,4,156,P,15
3049,1,,,5,1,544.2,P,15
14450,2,,,5,2,679.2,P,13
38244,3,2811,D3Rat132,5,3,1496.8,P,15
630363,2,,,5,7,634.3,P,15
20915,2,,,5,10,883.5,P,15
2399,1,,,5,13,756.5,P,12
269062,2,,,5,4,283.41,P,13
148142,2,,,5,1,1586.9,P,11
86541,2,,,5,3,732,P,15
44995,3,7244,D12Got69,5,12,482.3,F,15
246280,2,,,5,11,697.9,P,15
221880,2,,,5,2,1154.7,P,15
27905,2,,,5,12,253.3,P,15
43709,3,6131,D3Got103,5,3,1235,P,15
29357,2,,,5,7,1127.22,P,10
111378,2,,,5,4,1014.8,P,15
41000,3,4189,D2Rat203,5,2,498.2,P,15
26876,2,,,5,16,3.5,P,15
73524,2,,,5,3,975.5,P,13
19496,2,,,5,7,838.5,P,14
28232,2,,,5,17,826.9,P,15
24254,2,,,5,7,696.5,P,15
27746,2,,,5,13,485.8,P,15
154635,2,,,5,1,1433.59,P,14
161492,2,,,5,20,146.7,P,15
242450,2,,,5,2,1323.7,P,15
13088,2,,,5,1,1498.9,P,15
162138,2,,,5,18,130.8,P,15
18311,2,,,5,2,862.2,P,15
239907,2,,,5,3,1494.1,P,15
207074,2,,,5,19,,P,11
120781,2,,,5,8,504.2,P,15
24812,2,,,5,3,1111.11,P,10
43889,3,6293,D5Got74,5,5,926.4,F,15
19013,2,,,5,7,115.45,P,12
245915,2,,,5,10,173.7,P,15
251159,2,,,5,8,1198.6,P,15
227694,2,,,5,10,850.9,P,15
202782,2,,,5,5,,P,10
141837,2,,,5,8,1059.2,P,15
23024,2,,,5,18,41.5,P,9
630614,2,,,5,2,1231.2,P,14
136976,2,,,5,12,575.7,P,15
630833,2,,,5,5,916.2,P,15
44782,3,7063,D10Got102,5,10,707.5,P,12
210143,2,,,5,2,684.2,P,15
235446,2,,,5,4,394.9,P,15
29144,2,,,5,5,1064.9,P,15
44272,3,6614,D7Got58,5,7,557.1,F,15
312171,2,,,5,16,185,P,15
35144,3,1260,D5Rat13,5,5,500.9,F,15
38636,3,3007,D3Rat97,5,3,1487.9,P,15
220916,2,,,5,2,1145.9,P,15
110539,2,,,5,10,545.9,P,15
111243,2,,,5,10,843.3,P,15
17705,2,,,5,15,96.2,P,15
233336,2,,,5,5,966,P,14
151390,2,,,5,1,1436.3,P,11
77592,2,,,5,13,546.7,P,14
43464,3,5930,D2Got21,5,2,173.5,F,15
207879,2,,,5,X,174.6,P,15
79860,2,,,5,18,410.19,P,12
28970,2,,,5,17,773,P,15
19457,2,,,5,5,393.7,P,9
41954,3,4665,D11Arb4,5,11,416.8,P,15
35394,3,1385,D3Rat43,5,3,622.5,P,15
121689,2,,,5,10,782.7,P,15
26480,2,,,5,1,702.69,P,12
111640,2,,,5,6,528.39,P,14
60645,3,12178,D9Got101,5,9,782,P,13
321424,2,,,5,6,733.3,P,15
19631,2,,,5,5,1033,P,14
135662,2,,,5,7,1095.6,P,15
128365,2,,,5,13,543.5,P,11
18746,2,,,5,6,784.2,P,12
246847,2,,,5,9,670,P,15
630005,2,,,5,16,221.3,P,15
629923,2,,,5,4,510.8,P,15
197744,2,,,5,3,1532,P,15
121741,2,,,5,11,420.8,P,15
126870,2,,,5,5,451.2,P,15
336404,2,,,5,13,654.2,P,15
189696,2,,,5,4,736.63,P,12
39288,3,3333,D16Rat37,5,16,698.7,P,15
160751,2,,,5,1,1622.8,P,13
143125,2,,,5,2,880.5,P,15
31223,2,,,5,20,52.22,P,13
625797,3,13196,D10Got46,5,10,319.8,P,15
180544,2,,,5,5,837.9,P,15
28796,2,,,5,18,628.4,P,15
105300,2,,,5,16,453.2,P,15
43286,3,5799,D1Got111,5,1,999.7,P,15
73519,2,,,5,3,997.9,P,15
19505,2,,,5,5,891,P,12
161937,2,,,5,12,122.8,P,15
275283,2,,,5,2,1327.9,P,15
150674,2,,,5,8,301.3,P,15
201345,2,,,5,7,476,P,12
27215,2,,,5,1,1618.7,P,13
94168,2,,,5,1,1232.7,P,15
634595,2,,,5,1,1436.5,P,11
140215,2,,,5,5,1050,P,12
223421,2,,,5,1,1438.8,P,9
184630,2,,,5,16,556.9,P,15
232220,2,,,5,2,31.9,P,15
41098,3,4238,D10Rat184,5,10,128.25,P,10
630468,2,,,5,9,581.7,P,15
14006,2,,,5,1,905.5,P,11
343138,2,,,5,9,865,P,15
78448,2,,,5,1,1122.1,P,15
44909,3,7166,D11Got14,5,11,115.5,P,15
166901,2,,,5,1,744.7,P,11
38534,3,2956,D19Rat47,5,19,144.6,F,15
250898,2,,,5,10,530.48,P,12
41612,3,4495,D11Rat54,5,11,697.9,P,15
122555,2,,,5,14,226.9,P,15
241839,2,,,5,18,416.7,P,15
26171,2,,,5,13,553,P,15
16403,2,,,5,12,781.93,P,12
189529,2,,,5,3,1027,P,14
125239,2,,,5,3,35.2,P,15
44380,3,6702,D8Got34,5,8,214.6,P,15
2456,1,,,5,1,1626,P,13
190404,2,,,5,8,1115.7,P,15
130046,2,,,5,8,283.8,P,15
3017,1,,,5,16,252.82,P,10
37306,3,2342,DXRat46,5,14,749.3,P,15
24314,2,,,5,2,1218.8,P,15
24797,2,,,5,19,316.2,P,15
22460,2,,,5,2,1148.9,P,14
24431,2,,,5,1,819.8,P,13
313200,2,,,5,3,939.9,P,15
20210,2,,,5,1,1561.5,P,12
110245,2,,,5,2,1178,P,15
629694,2,,,5,3,1496.8,P,15
325143,2,,,5,6,743.3,P,15
149888,2,,,5,5,466.9,P,15
228522,2,,,5,5,978.2,P,12
183307,2,,,5,11,331.7,P,15
60332,3,11865,D2Got57,5,2,621,P,15
630750,2,,,5,1,1330.8,P,15
40508,3,3943,DXRat88,5,X,689,P,10
95607,2,,,5,3,409.92,P,10
630102,2,,,5,8,180.9,P,9
15140,2,,,5,5,959.81,P,11
194343,2,,,5,1,1348.2,P,15
151271,2,,,5,10,156.6,P,15
212819,2,,,5,1,857,P,15
2605,1,,,5,18,442.3,P,15
43810,3,6223,D4Got51,5,4,430.6,P,15
279208,2,,,5,1,1620.51,P,11
116566,2,,,5,13,345.3,P,15
629904,2,,,5,1,129.81,P,13
118722,2,,,5,1,1683.4,P,15
39008,3,3193,D7Rat92,5,7,236.6,F,15
78037,2,,,5,10,150.86,P,13
48843,2,,,5,5,777.2,P,15
120960,2,,,5,9,817.4,P,11
337696,2,,,5,6,118.2,P,12
86884,2,,,5,8,1019.9,P,15
28394,2,,,5,12,815.91,P,11
332311,2,,,5,7,958.3,P,15
217993,2,,,5,17,658.6,P,15
45419,3,7598,D17Wox2,5,17,75.3,P,15
263215,2,,,5,10,793.29,P,14
81644,2,,,5,4,500.4,P,15
295238,2,,,5,7,1076.2,P,15
631139,2,,,5,7,780.6,P,15
630126,2,,,5,4,729.6,P,15
221814,2,,,5,10,1073.3,P,15
187416,2,,,5,9,696.6,P,15
323402,2,,,5,8,1056.5,P,15
32792,2,,,5,11,615.9,P,15
255500,2,,,5,10,363.7,P,15
172643,2,,,5,3,21.9,P,13
218850,2,,,5,18,372.8,P,15
28916,2,,,5,10,157.6,P,15
280288,2,,,5,4,418,P,15
22454,2,,,5,2,1129.1,P,14
19112,2,,,5,13,111.8,P,13
14996,2,,,5,4,168.4,P,15
51179,2,,,5,1,1261.9,P,10
226001,2,,,5,12,299.4,P,14
203903,2,,,5,7,525.5,P,15
22271,2,,,5,3,988.2,P,15
16538,2,,,5,8,313.2,P,15
630723,2,,,5,7,115.9,P,11
36099,3,1738,D7Rat25,5,7,494.5,P,15
328845,2,,,5,3,21.9,P,14
278245,2,,,5,14,29.5,P,15
629957,2,,,5,1,1652.5,P,15
210429,2,,,5,3,427,P,15
169865,2,,,5,3,81.7,P,15
77955,2,,,5,7,279.6,P,15
200657,2,,,5,7,152.6,P,15
79387,2,,,5,12,546.4,P,15
196441,2,,,5,20,54.53,P,11
18323,2,,,5,7,1075.2,P,15
11570,2,,,5,2,1660.89,P,9
60091,3,11624,D15Got23,5,15,230.5,P,12
60005,3,11538,D11Got79,5,11,661.4,F,15
31238,2,,,5,4,1024.7,P,15
319451,2,,,5,6,197.4,P,15
293777,2,,,5,4,857.61,P,13
36542,3,1959,D10Rat51,5,10,127.93,P,11
284552,2,,,5,10,681.5,P,9
19706,2,,,5,8,22.3,P,15
130863,2,,,5,5,451.1,P,15
31313,2,,,5,10,807.6,P,15
630062,2,,,5,4,525.2,P,15
268990,2,,,5,10,162.6,P,15
180586,2,,,5,1,127.91,P,14
121414,2,,,5,2,1650.32,P,12
41456,3,4417,D4Rat179,5,4,679.4,P,15
631015,2,,,5,1,1618.2,P,12
219192,2,,,5,6,757.5,P,15
165362,2,,,5,20,53.73,P,12
29516,2,,,5,19,231.2,P,15
45155,3,7375,D14Got19,5,14,174.5,P,15
91933,2,,,5,2,1646.11,P,14
145249,2,,,5,18,186,P,15
19058,2,,,5,7,638.5,P,14
292593,2,,,5,4,144.3,P,11
85028,2,,,5,12,269.31,P,12
169832,2,,,5,13,593,P,15
296517,2,,,5,10,500.59,P,13
27881,2,,,5,19,427,P,15
26555,2,,,5,9,870.2,P,13
25982,2,,,5,16,81.7,P,15
48834,2,,,5,10,422.7,P,15
631086,2,,,5,6,433.3,P,15
630230,2,,,5,8,871.99,P,11
323434,2,,,5,2,1287.6,P,15
235760,2,,,5,2,863.1,P,15
105012,2,,,5,7,113.1,P,9
24704,2,,,5,5,835.7,P,15
44469,3,6778,D8Got119,5,8,916.5,P,15
44186,3,6542,D6Got183,5,6,809.6,P,15
630808,2,,,5,18,380.8,P,15
225569,2,,,5,1,441,P,12
91422,2,,,5,15,63.2,P,15
36179,3,1778,D10Rat34,5,10,339.9,P,14
44450,2,,,5,8,848.1,P,15
280686,2,,,5,20,114.77,P,13
45401,3,7586,D16Got89,5,16,737.6,F,15
29741,2,,,5,3,988.2,P,15
311624,2,,,5,7,787.2,P,15
169197,2,,,5,2,1276.2,P,15
35641,3,1509,D5Rat55,5,5,875,P,15
26282,2,,,5,17,73.5,P,15
630409,2,,,5,8,205.39,P,11
338094,2,,,5,2,677.8,P,15
90621,2,,,5,15,290.3,P,15
295486,2,,,5,3,1279.2,P,14
290208,2,,,5,1,940.09,P,14
43381,3,5869,D1Got185,5,1,1561.61,P,10
40152,3,3765,D2Rat243,5,2,1545.6,P,15
113701,2,,,5,1,1516.9,P,15
45615,3,7774,D19Got25,5,19,358.4,P,14
143733,2,,,5,10,719.39,P,14
247057,2,,,5,9,669.6,P,15
38938,3,3158,D16Rat40,5,16,557.1,P,15
34118,3,810,D11Mgh2,5,11,630,P,15
22532,2,,,5,20,499,P,15
147423,2,,,5,15,650.3,P,15
89397,2,,,5,1,1523.6,P,15
262708,2,,,5,20,137.1,P,15
179726,2,,,5,4,951.41,P,13
264700,2,,,5,15,578,P,12
259123,2,,,5,1,786.99,P,12
184727,2,,,5,8,1051.2,P,15
152226,2,,,5,7,40.6,P,15
30299,2,,,5,19,134.78,P,13
37902,3,2640,D1Rat169,5,1,1615.1,P,12
80656,2,,,5,5,1121.4,P,15
630979,2,,,5,6,263.2,P,15
230277,2,,,5,12,174.6,P,15
20411,2,,,5,17,731.8,P,15
225103,2,,,5,6,787.3,P,15
32768,2,,,5,9,355.89,P,12
17462,2,,,5,13,114.3,P,12
211511,2,,,5,1,1324.3,P,15
111322,2,,,5,17,145.2,P,15
205373,2,,,5,12,265.4,P,15
43927,3,6324,D5Wox22,5,5,702.6,P,15
206458,2,,,5,11,325.3,P,15
106818,2,,,5,9,477.77,P,12
22418,2,,,5,6,691.9,P,15
38760,3,3069,D20Rat39,5,20,444.91,P,14
33810,3,656,D3Mit2,5,3,1268.9,P,15
182385,2,,,5,20,53.43,P,10
293315,2,,,5,3,798.9,P,15
241869,2,,,5,5,372.6,P,15
42219,3,4777,D7Arb6,5,7,1070.6,F,15
11343,3,458,D11Wox2,5,11,641.6,P,15
45354,3,7543,D16Got41,5,16,474.9,P,15
45477,3,7651,D17Got59,5,17,485.99,P,11
26225,2,,,5,19,712.01,P,14
162503,2,,,5,16,457,P,15
83501,2,,,5,16,239.62,P,13
60243,3,11776,D1Got32,5,1,283.2,F,15
634587,2,,,5,10,411.4,P,15
193965,2,,,5,9,379.6,P,15
190793,2,,,5,2,1154.4,P,15
33455,2,,,5,5,1057.6,P,15
324777,2,,,5,8,1276.89,P,14
44075,3,6441,D6Got58,5,6,278.2,P,15
2958,1,,,5,3,507,P,14
60793,3,12326,D2Wox3,5,2,191.1,P,15
16292,2,,,5,2,1453.3,P,15
15431,2,,,5,1,1258.1,P,15
125970,2,,,5,18,617.6,P,15
44151,3,6510,D6Got158,5,6,761,P,15
216048,2,,,5,3,593.61,P,10
149617,2,,,5,16,787.5,P,15
38304,3,2841,D20Rat19,5,20,469.2,P,15
293392,2,,,5,1,1166.1,P,15
50318,2,,,5,18,416.89,P,12
139187,2,,,5,10,1052.6,P,15
45309,3,7505,D16Got3,5,16,13.6,P,15
11903,2,,,5,5,95.6,P,15
156460,2,,,5,2,1654.81,P,11
129343,2,,,5,8,538.6,P,15
269337,2,,,5,17,2.4,P,15
36428,3,1902,D2Rat10,5,2,148.7,F,15
37352,3,2365,D17Rat85,5,17,829.2,P,15
43251,3,5772,D1Got93,5,1,834.2,F,15
16565,2,,,5,1,629.31,P,9
222963,2,,,5,14,455.07,P,11
43475,3,5941,D2Got180,5,2,13.3,P,10
43671,3,6099,D3Got59,5,3,825.8,F,15
36478,3,1927,D2Rat31,5,2,747.8,F,15
275311,2,,,5,4,1011.2,P,15
630237,2,,,5,19,237.5,P,15
324091,2,,,5,1,1672.2,P,15
21938,2,,,5,17,130.4,P,15
29804,2,,,5,9,74.7,P,15
140729,2,,,5,1,1618.11,P,11
30401,2,,,5,7,641.2,P,12
296522,2,,,5,4,299.1,P,14
19862,2,,,5,7,818,P,15
26699,2,,,5,14,600.5,P,15
324666,2,,,5,5,163.62,P,10
77635,2,,,5,1,1237.8,P,15
